Age Band,Gender,Patient Health Risk Level,Clinical Condition Type,Clinical Condition,Managing Physician Specialty,Managing Physician,Member Count,Episode Count,YTD Inpatient Short Stay Utilization,Annualized Inpatient Short Stay Utilization,Benchmark Inpatient Short Stay Utilization,YTD 30D Readmission Rate,YTD 30D Readmission Rate - D,YTD 30D Readmission Rate - N,Annualized 30D Readmission Rate,Annualized 30D Readmission Rate - D,Annualized 30D Readmission Rate - N,Benchmark 30D Readmission Rate,Benchmark 30D Readm Rate - D,Benchmark 30D Readm Rate - N,YTD 30D Post Discharge ER Rate,YTD 30D Post Discharge ER Rate - D,YTD 30D Post Discharge ER Rate - N,Annualized 30D Post Discharge ER Rate,Annualized 30D Post Discharge ER Rate - D,Annualized 30D Post Discharge ER Rate - N,Benchmark 30D Post Discharge ER Rate,Benchmark 30D ER Rate - D,Benchmark 30D ER Rate - N
65-74,F,High,Chronic,Ischemic Heart Disease,Cardiology,Physician23,14,14,0.071165315,0.156563693,0.149108279,0.080873229,0.659610672,0.053344845,0.101091536,1.451143478,0.146698323,0.091901396,1.33,0.122228857,0.029132557,0.659610672,0.019216146,0.036415697,1.451143478,0.052844401,0.034681616,1.33,0.046126549
65-74,F,High,Chronic,Ischemic Heart Disease,Cardiology,Physician22,13,13,0.066082078,0.145380572,0.138457687,0.080873229,0.593419593,0.047991758,0.101091536,1.305523105,0.131977336,0.091901396,1.235,0.113498224,0.029132557,0.593419593,0.01728783,0.036415697,1.305523105,0.047541534,0.034681616,1.235,0.042831796
65-74,F,High,Chronic,Ischemic Heart Disease,Cardiology,Physician24,3,3,0.01524971,0.033549363,0.031951774,0.080873229,0.145020884,0.011728307,0.101091536,0.319045944,0.032252845,0.091901396,0.285,0.026191898,0.029132557,0.145020884,0.004224829,0.036415697,0.319045944,0.01161828,0.034681616,0.285,0.009884261
65-74,F,High,Chronic,Osteoporosis,Primary Care,Physician12,2,2,0.010786593,0.023730504,0.02260048,0.06627723,0.089487445,0.00593098,0.082846537,0.196872378,0.016310195,0.075315034,0.19,0.014309856,0.029626563,0.089487445,0.002651205,0.037033203,0.196872378,0.007290815,0.035269718,0.19,0.006701246
65-74,F,High,Chronic,Osteoporosis,Primary Care,Physician11,1,1,0.005393296,0.011865252,0.01130024,0.06627723,0.045574437,0.003020547,0.082846537,0.100263761,0.008306505,0.075315034,0.095,0.007154928,0.029626563,0.045574437,0.001350214,0.037033203,0.100263761,0.003713088,0.035269718,0.095,0.003350623
65-74,F,High,Chronic,Osteoporosis,Primary Care,Physician14,3,3,0.016179889,0.035595755,0.03390072,0.06627723,0.135152109,0.008957507,0.082846537,0.29733464,0.024633145,0.075315034,0.285,0.021464785,0.029626563,0.135152109,0.004004092,0.037033203,0.29733464,0.011011254,0.035269718,0.285,0.010051869
65-74,F,High,Chronic,Osteoporosis,Primary Care,Physician10,1,1,0.005393296,0.011865252,0.01130024,0.06627723,0.046939994,0.003111053,0.082846537,0.103267988,0.008555395,0.075315034,0.095,0.007154928,0.029626563,0.046939994,0.001390671,0.037033203,0.103267988,0.003824344,0.035269718,0.095,0.003350623
65-74,F,High,Chronic,Osteoporosis,Primary Care,Physician13,3,3,0.016179889,0.035595755,0.03390072,0.06627723,0.136783294,0.009065618,0.082846537,0.300923247,0.024930449,0.075315034,0.285,0.021464785,0.029626563,0.136783294,0.004052419,0.037033203,0.300923247,0.011144152,0.035269718,0.285,0.010051869
65-74,F,High,Chronic,Cancer,Oncology,Physician41,13,13,0.132126397,0.290678072,0.276836259,0.079668691,1.215927243,0.096871332,0.099585864,2.675039934,0.266396163,0.090532604,2.47,0.223615531,0.031802099,1.215927243,0.038669039,0.039752624,2.675039934,0.106339857,0.037859642,2.47,0.093513316
65-74,F,High,Chronic,Cancer,Oncology,Physician40,8,8,0.081308552,0.178878814,0.170360775,0.079668691,0.687127077,0.054742515,0.099585864,1.51167957,0.150541916,0.090532604,1.52,0.137609558,0.031802099,0.687127077,0.021852083,0.039752624,1.51167957,0.06009323,0.037859642,1.52,0.057546656
65-74,F,High,Chronic,Cancer,Oncology,Physician43,4,4,0.040654276,0.089439407,0.085180388,0.079668691,0.348731724,0.027783,0.099585864,0.767209792,0.07640325,0.090532604,0.76,0.068804779,0.031802099,0.348731724,0.011090401,0.039752624,0.767209792,0.030498602,0.037859642,0.76,0.028773328
65-74,F,High,Chronic,Asthma,Primary Care,Physician12,6,6,0.017545983,0.038601163,0.036763012,0.060123235,0.212411116,0.012770843,0.075154043,0.467304454,0.035119819,0.068321858,0.452894438,0.030942589,0.027444922,0.212411116,0.005829607,0.034306153,0.467304454,0.016031418,0.032672527,0.452894438,0.014797206
65-74,F,High,Chronic,Asthma,Primary Care,Physician14,1,1,0.002924331,0.006433527,0.006127169,0.060123235,0.035619159,0.002141539,0.075154043,0.078362151,0.005889232,0.068321858,0.075482406,0.005157098,0.027444922,0.035619159,0.000977565,0.034306153,0.078362151,0.002688304,0.032672527,0.075482406,0.002466201
65-74,F,High,Chronic,Asthma,Primary Care,Physician10,3,3,0.008772992,0.019300581,0.018381506,0.060123235,0.111111797,0.006680401,0.075154043,0.244445953,0.018371102,0.068321858,0.226447219,0.015471295,0.027444922,0.111111797,0.003049455,0.034306153,0.244445953,0.008386,0.032672527,0.226447219,0.007398603
65-74,F,High,Chronic,Asthma,Primary Care,Physician9,1,1,0.002924331,0.006433527,0.006127169,0.060123235,0.033762897,0.002029935,0.075154043,0.074278373,0.00558232,0.068321858,0.075482406,0.005157098,0.027444922,0.033762897,0.00092662,0.034306153,0.074278373,0.002548205,0.032672527,0.075482406,0.002466201
65-74,F,Low,Acute,G.I. Hemorrhage,Gastroenterologist,Physician20,5,5,0.264071296,0.580956851,0.553292239,0.056446924,2.718370432,0.153443649,0.070558655,5.98041495,0.421970035,0.064144232,5.833729901,0.374200123,0.035346718,2.718370432,0.096085474,0.044183398,5.98041495,0.264235054,0.042079427,5.833729901,0.24548001
65-74,F,Low,Acute,G.I. Hemorrhage,Gastroenterologist,Physician19,2,2,0.105628518,0.23238274,0.221316896,0.056446924,1.063410171,0.060026233,0.070558655,2.339502376,0.165072141,0.064144232,2.33349196,0.149680049,0.035346718,1.063410171,0.03758806,0.044183398,2.339502376,0.103367165,0.042079427,2.33349196,0.098192004
65-74,F,Low,Acute,G.I. Hemorrhage,Gastroenterologist,Physician18,4,4,0.211257037,0.464765481,0.442633791,0.056446924,2.118540779,0.11958511,0.070558655,4.660789714,0.328859054,0.064144232,4.666983921,0.299360099,0.035346718,2.118540779,0.074883464,0.044183398,4.660789714,0.205929527,0.042079427,4.666983921,0.196384008
65-74,F,Low,Acute,Joint Replacement,Orthopedics,Physician8,7,7,0.394044136,0.866897099,0.825616285,0.05426389,3.562792659,0.193330988,0.067829862,7.83814385,0.531660216,0.061663511,7.714,0.475672323,0.031779645,3.562792659,0.113224284,0.039724556,7.83814385,0.311366782,0.03783291,7.714,0.291843069
65-74,F,Low,Acute,Joint Replacement,Orthopedics,Physician5,3,3,0.168876058,0.371527328,0.353835551,0.05426389,1.421304885,0.077125531,0.067829862,3.126870747,0.212095211,0.061663511,3.306,0.203859567,0.031779645,1.421304885,0.045168564,0.039724556,3.126870747,0.124213551,0.03783291,3.306,0.125075601
65-74,F,Low,Acute,Joint Replacement,Orthopedics,Physician4,3,3,0.168876058,0.371527328,0.353835551,0.05426389,1.543478289,0.083755135,0.067829862,3.395652236,0.230326623,0.061663511,3.306,0.203859567,0.031779645,1.543478289,0.049051191,0.039724556,3.395652236,0.134890776,0.03783291,3.306,0.125075601
65-74,F,Low,Acute,Joint Replacement,Orthopedics,Physician6,3,3,0.168876058,0.371527328,0.353835551,0.05426389,1.533314704,0.08320362,0.067829862,3.37329235,0.228809955,0.061663511,3.306,0.203859567,0.031779645,1.533314704,0.048728196,0.039724556,3.37329235,0.13400254,0.03783291,3.306,0.125075601
65-74,F,Low,Acute,Joint Replacement,Orthopedics,Physician7,10,10,0.562920194,1.238424428,1.179451836,0.05426389,5.391924048,0.292586771,0.067829862,11.86223291,0.804613621,0.061663511,11.02,0.67953189,0.031779645,5.391924048,0.17135343,0.039724556,11.86223291,0.471221931,0.03783291,11.02,0.41691867
65-74,F,Low,Acute,Pneumonia,Primary Care,Physician12,5,5,0.247932054,0.54545052,0.519476685,0.061883093,2.452400912,0.151762153,0.077353866,5.395282006,0.41734592,0.070321696,5.674537476,0.399043101,0.040988977,2.452400912,0.100521403,0.051236221,5.395282006,0.276433859,0.048796401,5.674537476,0.276897004
65-74,F,Low,Acute,Pneumonia,Primary Care,Physician11,1,1,0.049586411,0.109090104,0.103895337,0.061883093,0.508286078,0.031454314,0.077353866,1.118229373,0.086499365,0.070321696,1.134907495,0.07980862,0.040988977,0.508286078,0.020834126,0.051236221,1.118229373,0.057293847,0.048796401,1.134907495,0.055379401
65-74,F,Low,Acute,Pneumonia,Primary Care,Physician14,2,2,0.099172822,0.218180208,0.207790674,0.061883093,0.956546132,0.059194033,0.077353866,2.104401491,0.162783591,0.070321696,2.26981499,0.15961724,0.040988977,0.956546132,0.039207847,0.051236221,2.104401491,0.107821579,0.048796401,2.26981499,0.110758802
65-74,F,Low,Acute,Pneumonia,Primary Care,Physician10,4,4,0.198345644,0.436360416,0.415581348,0.061883093,2.083204494,0.128915137,0.077353866,4.583049886,0.354516626,0.070321696,4.539629981,0.31923448,0.040988977,2.083204494,0.08538842,0.051236221,4.583049886,0.234818155,0.048796401,4.539629981,0.221517603
65-74,F,Low,Acute,Pneumonia,Primary Care,Physician13,1,1,0.049586411,0.109090104,0.103895337,0.061883093,0.506506866,0.031344211,0.077353866,1.114315105,0.086196581,0.070321696,1.134907495,0.07980862,0.040988977,0.506506866,0.020761198,0.051236221,1.114315105,0.057093295,0.048796401,1.134907495,0.055379401
65-74,F,Low,Acute,Pneumonia,Primary Care,Physician9,1,1,0.049586411,0.109090104,0.103895337,0.061883093,0.456922182,0.028275758,0.077353866,1.0052288,0.077758334,0.070321696,1.134907495,0.07980862,0.040988977,0.456922182,0.018728773,0.051236221,1.0052288,0.051504125,0.048796401,1.134907495,0.055379401
65-74,F,Low,Acute,Percutaneous Coronary Intervention,Cardiology,Physician25,8,8,0.300023596,0.660051911,0.628620867,0.061958932,3.896487334,0.241422193,0.077448665,8.572272135,0.663911032,0.070407877,9.576,0.674225832,0.037417403,3.896487334,0.145796437,0.046771754,8.572272135,0.400940202,0.044544527,9.576,0.426558394
65-74,F,Low,Acute,Percutaneous Coronary Intervention,Cardiology,Physician23,2,2,0.075005899,0.165012978,0.157155217,0.061958932,1.084416599,0.067189294,0.077448665,2.385716519,0.184770559,0.070407877,2.394,0.168556458,0.037417403,1.084416599,0.040576053,0.046771754,2.385716519,0.111584146,0.044544527,2.394,0.106639599
65-74,F,Low,Acute,Percutaneous Coronary Intervention,Cardiology,Physician22,1,1,0.037502949,0.082506489,0.078577608,0.061958932,0.53210112,0.032968417,0.077448665,1.170622463,0.090663147,0.070407877,1.197,0.084278229,0.037417403,0.53210112,0.019909842,0.046771754,1.170622463,0.054752066,0.044544527,1.197,0.053319799
65-74,F,Low,Acute,Percutaneous Coronary Intervention,Cardiology,Physician24,1,1,0.037502949,0.082506489,0.078577608,0.061958932,0.554182827,0.034336576,0.077448665,1.21920222,0.094425584,0.070407877,1.197,0.084278229,0.037417403,0.554182827,0.020736082,0.046771754,1.21920222,0.057024226,0.044544527,1.197,0.053319799
65-74,F,Low,Acute,Intracranial Hemorrhage,Neurology,Physician27,7,7,0.216767054,0.476887518,0.454178589,0.072962511,3.676291438,0.268231455,0.091203139,8.087841164,0.7376365,0.082911944,7.870205025,0.652534001,0.032101454,3.676291438,0.118014301,0.040126818,8.087841164,0.324539327,0.038216017,7.870205025,0.300767887
65-74,F,Low,Acute,Intracranial Hemorrhage,Neurology,Physician28,5,5,0.15483361,0.340633942,0.324413278,0.072962511,2.418173107,0.176435982,0.091203139,5.319980835,0.485198951,0.082911944,5.621575018,0.466095715,0.032101454,2.418173107,0.077626873,0.040126818,5.319980835,0.2134739,0.038216017,5.621575018,0.214834205
65-74,F,Low,Acute,Intracranial Hemorrhage,Neurology,Physician29,2,2,0.061933444,0.136253577,0.129765311,0.072962511,0.913750796,0.066669553,0.091203139,2.01025175,0.183341269,0.082911944,2.248630007,0.186438286,0.032101454,0.913750796,0.029332729,0.040126818,2.01025175,0.080665005,0.038216017,2.248630007,0.085933682
65-74,F,Low,Acute,Esophagitis,Gastroenterologist,Physician19,9,9,0.602677345,1.32589016,1.262752533,0.064193343,4.663751184,0.299381779,0.080241679,10.2602526,0.823299891,0.07294698,10.62166273,0.774818224,0.036400641,4.663751184,0.169763532,0.045500801,10.2602526,0.466849713,0.043334096,10.62166273,0.460280156
65-74,F,Low,Acute,Esophagitis,Gastroenterologist,Physician21,6,6,0.401784897,0.883926773,0.841835022,0.064193343,2.810797955,0.180434517,0.080241679,6.183755501,0.496194921,0.07294698,7.081108486,0.516545482,0.036400641,2.810797955,0.102314847,0.045500801,6.183755501,0.281365829,0.043334096,7.081108486,0.306853437
65-74,F,Low,Acute,Esophagitis,Gastroenterologist,Physician18,1,1,0.066964149,0.147321129,0.140305837,0.064193343,0.530140372,0.034031483,0.080241679,1.166308818,0.093586577,0.07294698,1.180184748,0.086090914,0.036400641,0.530140372,0.019297449,0.045500801,1.166308818,0.053067986,0.043334096,1.180184748,0.05114224
65-74,F,Low,Acute,Sepsis,Intensive Care,Physician3,14,14,0.978668597,2.153070912,2.050543726,0.073573706,8.059762326,0.592986584,0.091967133,17.73147712,1.630713106,0.083606484,16.4843409,1.378197786,0.035383354,8.059762326,0.285181426,0.044229193,17.73147712,0.784248922,0.042123041,16.4843409,0.694370566
65-74,F,Low,Acute,Sepsis,Intensive Care,Physician2,4,4,0.279619599,0.615163118,0.585869636,0.073573706,2.15533698,0.158576129,0.091967133,4.741741357,0.436084356,0.083606484,4.709811687,0.393770796,0.035383354,2.15533698,0.076263052,0.044229193,4.741741357,0.209723393,0.042123041,4.709811687,0.19839159
65-74,F,Low,Acute,Sepsis,Intensive Care,Physician1,3,3,0.209714699,0.461372338,0.439402227,0.073573706,1.644063051,0.120959812,0.091967133,3.616938713,0.332639482,0.083606484,3.532358765,0.295328097,0.035383354,1.644063051,0.058172466,0.044229193,3.616938713,0.15997428,0.042123041,3.532358765,0.148793693
65-74,F,Low,Acute,Spinal Fusion,Orthopedics,Physician8,2,2,0.091927283,0.202240023,0.192609546,0.05000856,0.985814663,0.049299172,0.0625107,2.168792259,0.135572723,0.05682791,2.204,0.125248713,0.037721766,0.985814663,0.03718667,0.047152208,2.168792259,0.102263343,0.044906864,2.204,0.098974729
65-74,F,Low,Acute,Spinal Fusion,Orthopedics,Physician7,1,1,0.045963642,0.101120012,0.096304773,0.05000856,0.532422834,0.026625699,0.0625107,1.171330235,0.073220673,0.05682791,1.102,0.062624356,0.037721766,0.532422834,0.02008393,0.047152208,1.171330235,0.055230806,0.044906864,1.102,0.049487365
65-74,F,Low,Acute,Seizures,Neurology,Physician28,3,3,0.11310204,0.248824488,0.236975703,0.051007574,1.441004447,0.073502141,0.063759468,3.170209784,0.202130888,0.057963152,3.412252138,0.19778489,0.033162648,1.441004447,0.047787523,0.04145331,3.170209784,0.131415689,0.039479343,3.412252138,0.134713472
65-74,F,Low,Acute,Seizures,Neurology,Physician29,3,3,0.11310204,0.248824488,0.236975703,0.051007574,1.361093555,0.06942608,0.063759468,2.994405822,0.190921721,0.057963152,3.412252138,0.19778489,0.033162648,1.361093555,0.045137466,0.04145331,2.994405822,0.124128033,0.039479343,3.412252138,0.134713472
65-74,F,Low,Acute,Seizures,Neurology,Physician30,1,1,0.03770068,0.082941496,0.078991901,0.051007574,0.484571776,0.024716831,0.063759468,1.066057908,0.067971285,0.057963152,1.137417379,0.065928297,0.033162648,0.484571776,0.016069683,0.04145331,1.066057908,0.044191629,0.039479343,1.137417379,0.044904491
65-74,F,Low,Acute,Urinary Tract Infections,Primary Care,Physician12,4,4,0.16194217,0.356272775,0.339307404,0.071280025,2.064495143,0.147157266,0.089100032,4.541889315,0.404682481,0.081000029,4.656127773,0.377146483,0.035208953,2.064495143,0.072688712,0.044011191,4.541889315,0.199893957,0.04191542,4.656127773,0.19516355
65-74,F,Low,Acute,Urinary Tract Infections,Primary Care,Physician11,3,3,0.121456628,0.267204581,0.254480553,0.071280025,1.596696761,0.113812585,0.089100032,3.512732874,0.31298461,0.081000029,3.49209583,0.282859862,0.035208953,1.596696761,0.056218021,0.044011191,3.512732874,0.154599557,0.04191542,3.49209583,0.146372663
65-74,F,Low,Acute,Urinary Tract Infections,Primary Care,Physician14,1,1,0.040485543,0.089068194,0.084826851,0.071280025,0.515156781,0.036720388,0.089100032,1.133344919,0.100981068,0.081000029,1.164031943,0.094286621,0.035208953,0.515156781,0.018138131,0.044011191,1.133344919,0.049879859,0.04191542,1.164031943,0.048790888
65-74,F,Low,Acute,Urinary Tract Infections,Primary Care,Physician10,3,3,0.121456628,0.267204581,0.254480553,0.071280025,1.641042082,0.116973521,0.089100032,3.61029258,0.321677183,0.081000029,3.49209583,0.282859862,0.035208953,1.641042082,0.057779373,0.044011191,3.61029258,0.158893276,0.04191542,3.49209583,0.146372663
65-74,F,Low,Acute,Urinary Tract Infections,Primary Care,Physician13,1,1,0.040485543,0.089068194,0.084826851,0.071280025,0.520855039,0.03712656,0.089100032,1.145881086,0.102098041,0.081000029,1.164031943,0.094286621,0.035208953,0.520855039,0.01833876,0.044011191,1.145881086,0.050431591,0.04191542,1.164031943,0.048790888
65-74,F,Low,Acute,Urinary Tract Infections,Primary Care,Physician9,1,1,0.040485543,0.089068194,0.084826851,0.071280025,0.477244638,0.03401801,0.089100032,1.049938204,0.093549527,0.081000029,1.164031943,0.094286621,0.035208953,0.477244638,0.016803284,0.044011191,1.049938204,0.046209031,0.04191542,1.164031943,0.048790888
65-74,F,Low,Acute,Cellulitis,Dermatologist,Physician32,2,2,0.114726526,0.252398356,0.240379387,0.05123144,1.068573454,0.054744557,0.064039301,2.350861598,0.150547532,0.058217546,2.270605101,0.132189057,0.0361721,1.068573454,0.038652546,0.045215125,2.350861598,0.1062945,0.043062024,2.270605101,0.09777685
65-74,F,Low,Acute,Cellulitis,Dermatologist,Physician34,3,3,0.172089788,0.378597534,0.36056908,0.05123144,1.644655428,0.084258067,0.064039301,3.618241941,0.231709683,0.058217546,3.405907651,0.198283585,0.0361721,1.644655428,0.05949064,0.045215125,3.618241941,0.163599261,0.043062024,3.405907651,0.146665276
65-74,F,Low,Acute,Cellulitis,Dermatologist,Physician33,1,1,0.057363263,0.126199178,0.120189693,0.05123144,0.515586537,0.026414241,0.064039301,1.134290381,0.072639163,0.058217546,1.13530255,0.066094528,0.0361721,0.515586537,0.018649848,0.045215125,1.134290381,0.051287081,0.043062024,1.13530255,0.048888425
65-74,F,Low,Acute,Small & Large Bowel Procedures,Gastroenterologist,Physician19,3,3,0.125697745,0.27653504,0.263366704,0.059090559,1.459623459,0.086249966,0.073863198,3.211171609,0.237187405,0.067148362,3.306,0.221992485,0.041892012,1.459623459,0.061146564,0.052365015,3.211171609,0.168153051,0.049871443,3.306,0.164874991
65-74,F,Low,Acute,Small & Large Bowel Procedures,Gastroenterologist,Physician21,1,1,0.041899248,0.092178347,0.087788901,0.059090559,0.447977749,0.026471255,0.073863198,0.985551048,0.072795952,0.067148362,1.102,0.073997495,0.041892012,0.447977749,0.018766689,0.052365015,0.985551048,0.051608396,0.049871443,1.102,0.05495833
65-74,F,Low,Acute,Small & Large Bowel Procedures,Gastroenterologist,Physician18,3,3,0.125697745,0.27653504,0.263366704,0.059090559,1.487729282,0.087910754,0.073863198,3.27300442,0.241754574,0.067148362,3.306,0.221992485,0.041892012,1.487729282,0.062323973,0.052365015,3.27300442,0.171390927,0.049871443,3.306,0.164874991
65-74,F,Low,Acute,Acute Myocardial Infarction,Cardiology,Physician25,1,1,0.062459633,0.137411192,0.130867802,0.059293372,0.447391095,0.026527327,0.074116715,0.984260409,0.072950148,0.067378832,1.12084818,0.075521441,0.033133734,0.447391095,0.014823738,0.041417168,0.984260409,0.040765279,0.039444922,1.12084818,0.044211769
65-74,F,Low,Acute,Acute Myocardial Infarction,Cardiology,Physician26,2,2,0.124919266,0.274822385,0.261735604,0.059293372,0.959089107,0.056867627,0.074116715,2.109996035,0.156385974,0.067378832,2.24169636,0.151042882,0.033133734,0.959089107,0.031778204,0.041417168,2.109996035,0.08739006,0.039444922,2.24169636,0.088423538
65-74,F,Low,Acute,Acute Myocardial Infarction,Cardiology,Physician24,2,2,0.124919266,0.274822385,0.261735604,0.059293372,1.023791439,0.060704047,0.074116715,2.252341165,0.166936128,0.067378832,2.24169636,0.151042882,0.033133734,1.023791439,0.033922034,0.041417168,2.252341165,0.093285592,0.039444922,2.24169636,0.088423538
